,datetime
6974,6109
6975,6113
6976,6117
6977,6121
6978,6125
6979,6129
6980,6133
6981,6137
6982,6141
6983,6145
6984,6054
6985,6058
6986,6062
6987,6066
6988,6070
6989,6074
6990,6078
6991,6082
6992,6086
6993,6090
6994,6094
6995,6098
6996,6102
6997,6106
6998,6110
6999,6114
7000,6118
7001,6122
7002,6126
7003,6130
7004,6134
7005,6138
7006,6142
7007,6146
7008,6055
7009,6059
7010,6063
7011,6067
7012,6071
7013,6075
7014,6079
7015,6083
7016,6087
7017,6091
7018,6095
7019,6099
7020,6103
7021,6107
7022,6111
7023,6115
7024,6119
7025,6123
7026,6127
7027,6131
7028,6135
7029,6139
7030,6143
7031,6147
7032,6056
7033,6060
7034,6064
7035,6068
7036,6072
7037,6076
7038,6080
7039,6084
7040,6088
7041,6092
7042,6096
7043,6100
7044,6104
7045,6108
7046,6112
7047,6116
7048,6120
7049,6124
7050,6128
7051,6132
7052,6136
7053,6140
7054,6144
7055,6148
7056,6057
7057,6061
7058,6065
7059,6069
7060,6073
7061,6077
7062,6081
7063,6085
7064,6089
7065,6093
7066,6097
7067,6101
7068,6105
7069,6109
7070,6113
7071,6117
7072,6121
7073,6125
7074,6129
7075,6133
7076,6137
7077,6141
7078,6145
7079,6149
7080,6058
7081,6062
7082,6066
7083,6070
7084,6074
7085,6078
7086,6082
7087,6086
7088,6090
7089,6094
7090,6098
7091,6102
7092,6106
7093,6110
7094,6114
7095,6118
7096,6122
7097,6126
7098,6130
7099,6134
7100,6138
7101,6142
7102,6146
7103,6150
7104,6059
7105,6063
7106,6067
7107,6071
7108,6075
7109,6079
7110,6083
7111,6087
7112,6091
7113,6095
7114,6099
7115,6103
7116,6107
7117,6111
7118,6115
7119,6119
7120,6123
7121,6127
7122,6131
7123,6135
7124,6139
7125,6143
7126,6147
7127,6151
7128,6060
7129,6064
7130,6068
7131,6072
7132,6076
7133,6080
7134,6084
7135,6088
7136,6092
7137,6096
7138,6100
7139,6104
7140,6108
7141,6112
7142,6116
7143,6120
7144,6124
7145,6128
7146,6132
7147,6136
7148,6140
7149,6144
7150,6148
7151,6152
7152,6061
7153,6065
7154,6069
7155,6073
7156,6077
7157,6081
7158,6085
7159,6089
7160,6093
7161,6097
7162,6101
7163,6105
7164,6109
7165,6113
7166,6117
7167,6121
7168,6125
7169,6129
7170,6133
7171,6137
7172,6141
7173,6145
7174,6149
7175,6153
7176,6062
7177,6066
7178,6070
7179,6074
7180,6078
7181,6082
7182,6086
7183,6090
7184,6094
7185,6098
7186,6102
7187,6106
7188,6110
7189,6114
7190,6118
7191,6122
7192,6126
7193,6130
7194,6134
7195,6138
7196,6142
7197,6146
7198,6150
7199,6154
7200,6063
7201,6067
7202,6071
7203,6075
7204,6079
7205,6083
7206,6087
7207,6091
7208,6095
7209,6099
7210,6103
7211,6107
7212,6111
7213,6115
7214,6119
7215,6123
7216,6127
7217,6131
7218,6135
7219,6139
7220,6143
7221,6147
7222,6151
7223,6155
7224,6064
7225,6068
7226,6072
7227,6076
7228,6080
7229,6084
7230,6088
7231,6092
7232,6096
7233,6100
7234,6104
7235,6108
7236,6112
7237,6116
7238,6120
7239,6124
7240,6128
7241,6132
7242,6136
7243,6140
7244,6144
7245,6148
7246,6152
7247,6156
7248,6065
7249,6069
7250,6073
7251,6077
7252,6081
7253,6085
7254,6089
7255,6093
7256,6097
7257,6101
7258,6105
7259,6109
7260,6113
7261,6117
7262,6121
7263,6125
7264,6129
7265,6133
7266,6137
7267,6141
7268,6145
7269,6149
7270,6153
7271,6157
7272,6066
7273,6070
7274,6074
7275,6078
7276,6082
7277,6086
7278,6090
7279,6094
7280,6098
7281,6102
7282,6106
7283,6110
7284,6114
7285,6118
7286,6122
7287,6126
7288,6130
7289,6134
7290,6138
7291,6142
7292,6146
7293,6150
7294,6154
7295,6158
7296,6038
7297,6042
7298,6046
7299,6050
7300,6054
7301,6058
7302,6062
7303,6066
7304,6070
7305,6074
7306,6078
7307,6082
7308,6086
7309,6090
7310,6094
7311,6098
7312,6102
7313,6106
7314,6110
7315,6114
7316,6118
7317,6122
7318,6126
7319,6130
7320,6039
7321,6043
7322,6047
7323,6051
7324,6055
7325,6059
7326,6063
7327,6067
7328,6071
7329,6075
7330,6079
7331,6083
7332,6087
7333,6091
7334,6095
7335,6099
7336,6103
7337,6107
7338,6111
7339,6115
7340,6119
7341,6123
7342,6127
7343,6131
7344,6040
7345,6044
7346,6048
7347,6052
7348,6056
7349,6060
7350,6064
7351,6068
7352,6072
7353,6076
7354,6080
7355,6084
7356,6088
7357,6092
7358,6096
7359,6100
7360,6104
7361,6108
7362,6112
7363,6116
7364,6120
7365,6124
7366,6128
7367,6132
7368,6041
7369,6045
7370,6049
7371,6053
7372,6057
7373,6061
7374,6065
7375,6069
7376,6073
7377,6077
7378,6081
7379,6085
7380,6089
7381,6093
7382,6097
7383,6101
7384,6105
7385,6109
7386,6113
7387,6117
7388,6121
7389,6125
7390,6129
7391,6133
7392,6042
7393,6046
7394,6050
7395,6054
7396,6058
7397,6062
7398,6066
7399,6070
7400,6074
7401,6078
7402,6082
7403,6086
7404,6090
7405,6094
7406,6098
7407,6102
7408,6106
7409,6110
7410,6114
7411,6118
7412,6122
7413,6126
7414,6130
7415,6134
7416,6043
7417,6047
7418,6051
7419,6055
7420,6059
7421,6063
7422,6067
7423,6071
7424,6075
7425,6079
7426,6083
7427,6087
7428,6091
7429,6095
7430,6099
7431,6103
7432,6107
7433,6111
7434,6115
7435,6119
7436,6123
7437,6127
7438,6131
7439,6135
7440,6044
7441,6048
7442,6052
7443,6056
7444,6060
7445,6064
7446,6068
7447,6072
7448,6076
7449,6080
7450,6084
7451,6088
7452,6092
7453,6096
7454,6100
7455,6104
7456,6108
7457,6112
7458,6116
7459,6120
7460,6124
7461,6128
7462,6132
7463,6136
7464,6045
7465,6049
7466,6053
7467,6057
7468,6061
7469,6065
7470,6069
7471,6073
7472,6077
7473,6081
7474,6085
7475,6089
7476,6093
7477,6097
7478,6101
7479,6105
7480,6109
7481,6113
7482,6117
7483,6121
7484,6125
7485,6129
7486,6133
7487,6137
7488,6046
7489,6050
7490,6054
7491,6058
7492,6062
7493,6066
7494,6070
7495,6074
7496,6078
7497,6082
7498,6086
7499,6090
7500,6094
7501,6098
7502,6102
7503,6106
7504,6110
7505,6114
7506,6118
7507,6122
7508,6126
7509,6130
7510,6134
7511,6138
7512,6047
7513,6051
7514,6055
7515,6059
7516,6063
7517,6067
7518,6071
7519,6075
7520,6079
7521,6083
7522,6087
7523,6091
7524,6095
7525,6099
7526,6103
7527,6107
7528,6111
7529,6115
7530,6119
7531,6123
7532,6127
7533,6131
7534,6135
7535,6139
7536,6048
7537,6052
7538,6056
7539,6060
7540,6064
7541,6068
7542,6072
7543,6076
7544,6080
7545,6084
7546,6088
7547,6092
7548,6096
7549,6100
7550,6104
7551,6108
7552,6112
7553,6116
7554,6120
7555,6124
7556,6128
7557,6132
7558,6136
7559,6140
7560,6049
7561,6053
7562,6057
7563,6061
7564,6065
7565,6069
7566,6073
7567,6077
7568,6081
7569,6085
7570,6089
7571,6093
7572,6097
7573,6101
7574,6105
7575,6109
7576,6113
7577,6117
7578,6121
7579,6125
7580,6129
7581,6133
7582,6137
7583,6141
7584,6050
7585,6054
7586,6058
7587,6062
7588,6066
7589,6070
7590,6074
7591,6078
7592,6082
7593,6086
7594,6090
7595,6094
7596,6098
7597,6102
7598,6106
7599,6110
7600,6114
7601,6118
7602,6122
7603,6126
7604,6130
7605,6134
7606,6138
7607,6142
7608,6051
7609,6055
7610,6059
7611,6063
7612,6067
7613,6071
7614,6075
7615,6079
7616,6083
7617,6087
7618,6091
7619,6095
7620,6099
7621,6103
7622,6107
7623,6111
7624,6115
7625,6119
7626,6123
7627,6127
7628,6131
7629,6135
7630,6139
7631,6143
7632,6052
7633,6056
7634,6060
7635,6064
7636,6068
7637,6072
7638,6076
7639,6080
7640,6084
7641,6088
7642,6092
7643,6096
7644,6100
7645,6104
7646,6108
7647,6112
7648,6116
7649,6120
7650,6124
7651,6128
7652,6132
7653,6136
7654,6140
7655,6144
7656,6053
7657,6057
7658,6061
7659,6065
7660,6069
7661,6073
7662,6077
7663,6081
7664,6085
7665,6089
7666,6093
7667,6097
7668,6101
7669,6105
7670,6109
7671,6113
7672,6117
7673,6121
7674,6125
7675,6129
7676,6133
7677,6137
7678,6141
7679,6145
7680,6054
7681,6058
7682,6062
7683,6066
7684,6070
7685,6074
7686,6078
7687,6082
7688,6086
7689,6090
7690,6094
7691,6098
7692,6102
7693,6106
7694,6110
7695,6114
7696,6118
7697,6122
7698,6126
7699,6130
7700,6134
7701,6138
7702,6142
7703,6146
7704,6055
7705,6059
7706,6063
7707,6067
7708,6071
7709,6075
7710,6079
7711,6083
7712,6087
7713,6091
7714,6095
7715,6099
7716,6103
7717,6107
7718,6111
7719,6115
7720,6119
7721,6123
7722,6127
7723,6131
7724,6135
7725,6139
7726,6143
7727,6147
7728,6056
7729,6060
7730,6064
7731,6068
7732,6072
7733,6076
7734,6080
7735,6084
7736,6088
7737,6092
7738,6096
7739,6100
7740,6104
7741,6108
7742,6112
7743,6116
7744,6120
7745,6124
7746,6128
7747,6132
7748,6136
7749,6140
7750,6144
7751,6148
7752,6057
7753,6061
7754,6065
7755,6069
7756,6073
7757,6077
7758,6081
7759,6085
7760,6089
7761,6093
7762,6097
7763,6101
7764,6105
7765,6109
7766,6113
7767,6117
7768,6121
7769,6125
7770,6129
7771,6133
7772,6137
7773,6141
7774,6145
7775,6149
7776,6058
7777,6062
7778,6066
7779,6070
7780,6074
7781,6078
7782,6082
7783,6086
7784,6090
7785,6094
7786,6098
7787,6102
7788,6106
7789,6110
7790,6114
7791,6118
7792,6122
7793,6126
7794,6130
7795,6134
7796,6138
7797,6142
7798,6146
7799,6150
7800,6059
7801,6063
7802,6067
7803,6071
7804,6075
7805,6079
7806,6083
7807,6087
7808,6091
7809,6095
7810,6099
7811,6103
7812,6107
7813,6111
7814,6115
7815,6119
7816,6123
7817,6127
7818,6131
7819,6135
7820,6139
7821,6143
7822,6147
7823,6151
7824,6060
7825,6064
7826,6068
7827,6072
7828,6076
7829,6080
7830,6084
7831,6088
7832,6092
7833,6096
7834,6100
7835,6104
7836,6108
7837,6112
7838,6116
7839,6120
7840,6124
7841,6128
7842,6132
7843,6136
7844,6140
7845,6144
7846,6148
7847,6152
7848,6061
7849,6065
7850,6069
7851,6073
7852,6077
7853,6081
7854,6085
7855,6089
7856,6093
7857,6097
7858,6101
7859,6105
7860,6109
7861,6113
7862,6117
7863,6121
7864,6125
7865,6129
7866,6133
7867,6137
7868,6141
7869,6145
7870,6149
7871,6153
7872,6062
7873,6066
7874,6070
7875,6074
7876,6078
7877,6082
7878,6086
7879,6090
7880,6094
7881,6098
7882,6102
7883,6106
7884,6110
7885,6114
7886,6118
7887,6122
7888,6126
7889,6130
7890,6134
7891,6138
7892,6142
7893,6146
7894,6150
7895,6154
7896,6063
7897,6067
7898,6071
7899,6075
7900,6079
7901,6083
7902,6087
7903,6091
7904,6095
7905,6099
7906,6103
7907,6107
7908,6111
7909,6115
7910,6119
7911,6123
7912,6127
7913,6131
7914,6135
7915,6139
7916,6143
7917,6147
7918,6151
7919,6155
7920,6064
7921,6068
7922,6072
7923,6076
7924,6080
7925,6084
7926,6088
7927,6092
7928,6096
7929,6100
7930,6104
7931,6108
7932,6112
7933,6116
7934,6120
7935,6124
7936,6128
7937,6132
7938,6136
7939,6140
7940,6144
7941,6148
7942,6152
7943,6156
7944,6065
7945,6069
7946,6073
7947,6077
7948,6081
7949,6085
7950,6089
7951,6093
7952,6097
7953,6101
7954,6105
7955,6109
7956,6113
7957,6117
7958,6121
7959,6125
7960,6129
7961,6133
7962,6137
7963,6141
7964,6145
7965,6149
7966,6153
7967,6157
7968,6066
7969,6070
7970,6074
7971,6078
7972,6082
7973,6086
7974,6090
7975,6094
7976,6098
7977,6102
7978,6106
7979,6110
7980,6114
7981,6118
7982,6122
7983,6126
7984,6130
7985,6134
7986,6138
7987,6142
7988,6146
7989,6150
7990,6154
7991,6158
7992,6067
7993,6071
7994,6075
7995,6079
7996,6083
7997,6087
7998,6091
7999,6095
8000,6099
8001,6103
8002,6107
8003,6111
8004,6115
8005,6119
8006,6123
8007,6127
8008,6131
8009,6135
8010,6139
8011,6143
8012,6147
8013,6151
8014,6155
8015,6159
8016,6040
8017,6044
8018,6048
8019,6052
8020,6056
8021,6060
8022,6064
8023,6068
8024,6072
8025,6076
8026,6080
8027,6084
8028,6088
8029,6092
8030,6096
8031,6100
8032,6104
8033,6108
8034,6112
8035,6116
8036,6120
8037,6124
8038,6128
8039,6132
8040,6041
8041,6045
8042,6049
8043,6053
8044,6057
8045,6061
8046,6065
8047,6069
8048,6073
8049,6077
8050,6081
8051,6085
8052,6089
8053,6093
8054,6097
8055,6101
8056,6105
8057,6109
8058,6113
8059,6117
8060,6121
8061,6125
8062,6129
8063,6133
8064,6042
8065,6046
8066,6050
8067,6054
8068,6058
8069,6062
8070,6066
8071,6070
8072,6074
8073,6078
8074,6082
8075,6086
8076,6090
8077,6094
8078,6098
8079,6102
8080,6106
8081,6110
8082,6114
8083,6118
8084,6122
8085,6126
8086,6130
8087,6134
8088,6043
8089,6047
8090,6051
8091,6055
8092,6059
8093,6063
8094,6067
8095,6071
8096,6075
8097,6079
8098,6083
8099,6087
8100,6091
8101,6095
8102,6099
8103,6103
8104,6107
8105,6111
8106,6115
8107,6119
8108,6123
8109,6127
8110,6131
8111,6135
8112,6044
8113,6048
8114,6052
8115,6056
8116,6060
8117,6064
8118,6068
8119,6072
8120,6076
8121,6080
8122,6084
8123,6088
8124,6092
8125,6096
8126,6100
8127,6104
8128,6108
8129,6112
8130,6116
8131,6120
8132,6124
8133,6128
8134,6132
8135,6136
8136,6045
8137,6049
8138,6053
8139,6057
8140,6061
8141,6065
8142,6069
8143,6073
8144,6077
8145,6081
8146,6085
8147,6089
8148,6093
8149,6097
8150,6101
8151,6105
8152,6109
8153,6113
8154,6117
8155,6121
8156,6125
8157,6129
8158,6133
8159,6137
8160,6046
8161,6050
8162,6054
8163,6058
8164,6062
8165,6066
8166,6070
8167,6074
8168,6078
8169,6082
8170,6086
8171,6090
8172,6094
8173,6098
8174,6102
8175,6106
8176,6110
8177,6114
8178,6118
8179,6122
8180,6126
8181,6130
8182,6134
8183,6138
8184,6047
8185,6051
8186,6055
8187,6059
8188,6063
8189,6067
8190,6071
8191,6075
8192,6079
8193,6083
8194,6087
8195,6091
8196,6095
8197,6099
8198,6103
8199,6107
8200,6111
8201,6115
8202,6119
8203,6123
8204,6127
8205,6131
8206,6135
8207,6139
8208,6048
8209,6052
8210,6056
8211,6060
8212,6064
8213,6068
8214,6072
8215,6076
8216,6080
8217,6084
8218,6088
8219,6092
8220,6096
8221,6100
8222,6104
8223,6108
8224,6112
8225,6116
8226,6120
8227,6124
8228,6128
8229,6132
8230,6136
8231,6140
8232,6049
8233,6053
8234,6057
8235,6061
8236,6065
8237,6069
8238,6073
8239,6077
8240,6081
8241,6085
8242,6089
8243,6093
8244,6097
8245,6101
8246,6105
8247,6109
8248,6113
8249,6117
8250,6121
8251,6125
8252,6129
8253,6133
8254,6137
8255,6141
8256,6050
8257,6054
8258,6058
8259,6062
8260,6066
8261,6070
8262,6074
8263,6078
8264,6082
8265,6086
8266,6090
8267,6094
8268,6098
8269,6102
8270,6106
8271,6110
8272,6114
8273,6118
8274,6122
8275,6126
8276,6130
8277,6134
8278,6138
8279,6142
8280,6051
8281,6055
8282,6059
8283,6063
8284,6067
8285,6071
8286,6075
8287,6079
8288,6083
8289,6087
8290,6091
8291,6095
8292,6099
8293,6103
8294,6107
8295,6111
8296,6115
8297,6119
8298,6123
8299,6127
8300,6131
8301,6135
8302,6139
8303,6143
8304,6052
8305,6056
8306,6060
8307,6064
8308,6068
8309,6072
8310,6076
8311,6080
8312,6084
8313,6088
8314,6092
8315,6096
8316,6100
8317,6104
8318,6108
8319,6112
8320,6116
8321,6120
8322,6124
8323,6128
8324,6132
8325,6136
8326,6140
8327,6144
8328,6053
8329,6057
8330,6061
8331,6065
8332,6069
8333,6073
8334,6077
8335,6081
8336,6085
8337,6089
8338,6093
8339,6097
8340,6101
8341,6105
8342,6109
8343,6113
8344,6117
8345,6121
8346,6125
8347,6129
8348,6133
8349,6137
8350,6141
8351,6145
8352,6054
8353,6058
8354,6062
8355,6066
8356,6070
8357,6074
8358,6078
8359,6082
8360,6086
8361,6090
8362,6094
8363,6098
8364,6102
8365,6106
8366,6110
8367,6114
8368,6118
8369,6122
8370,6126
8371,6130
8372,6134
8373,6138
8374,6142
8375,6146
8376,6055
8377,6059
8378,6063
8379,6067
8380,6071
8381,6075
8382,6079
8383,6083
8384,6087
8385,6091
8386,6095
8387,6099
8388,6103
8389,6107
8390,6111
8391,6115
8392,6119
8393,6123
8394,6127
8395,6131
8396,6135
8397,6139
8398,6143
8399,6147
8400,6056
8401,6060
8402,6064
8403,6068
8404,6072
8405,6076
8406,6080
8407,6084
8408,6088
8409,6092
8410,6096
8411,6100
8412,6104
8413,6108
8414,6112
8415,6116
8416,6120
8417,6124
8418,6128
8419,6132
8420,6136
8421,6140
8422,6144
8423,6148
8424,6057
8425,6061
8426,6065
8427,6069
8428,6073
8429,6077
8430,6081
8431,6085
8432,6089
8433,6093
8434,6097
8435,6101
8436,6105
8437,6109
8438,6113
8439,6117
8440,6121
8441,6125
8442,6129
8443,6133
8444,6137
8445,6141
8446,6145
8447,6149
8448,6058
8449,6062
8450,6066
8451,6070
8452,6074
8453,6078
8454,6082
8455,6086
8456,6090
8457,6094
8458,6098
8459,6102
8460,6106
8461,6110
8462,6114
8463,6118
8464,6122
8465,6126
8466,6130
8467,6134
8468,6138
8469,6142
8470,6146
8471,6150
8472,6059
8473,6063
8474,6067
8475,6071
8476,6075
8477,6079
8478,6083
8479,6087
8480,6091
8481,6095
8482,6099
8483,6103
8484,6107
8485,6111
8486,6115
8487,6119
8488,6123
8489,6127
8490,6131
8491,6135
8492,6139
8493,6143
8494,6147
8495,6151
8496,6060
8497,6064
8498,6068
8499,6072
8500,6076
8501,6080
8502,6084
8503,6088
8504,6092
8505,6096
8506,6100
8507,6104
8508,6108
8509,6112
8510,6116
8511,6120
8512,6124
8513,6128
8514,6132
8515,6136
8516,6140
8517,6144
8518,6148
8519,6152
8520,6061
8521,6065
8522,6069
8523,6073
8524,6077
8525,6081
8526,6085
8527,6089
8528,6093
8529,6097
8530,6101
8531,6105
8532,6109
8533,6113
8534,6117
8535,6121
8536,6125
8537,6129
8538,6133
8539,6137
8540,6141
8541,6145
8542,6149
8543,6153
8544,6062
8545,6066
8546,6070
8547,6074
8548,6078
8549,6082
8550,6086
8551,6090
8552,6094
8553,6098
8554,6102
8555,6106
8556,6110
8557,6114
8558,6118
8559,6122
8560,6126
8561,6130
8562,6134
8563,6138
8564,6142
8565,6146
8566,6150
8567,6154
8568,6063
8569,6067
8570,6071
8571,6075
8572,6079
8573,6083
8574,6087
8575,6091
8576,6095
8577,6099
8578,6103
8579,6107
8580,6111
8581,6115
8582,6119
8583,6123
8584,6127
8585,6131
8586,6135
8587,6139
8588,6143
8589,6147
8590,6151
8591,6155
8592,6064
8593,6068
8594,6072
8595,6076
8596,6080
8597,6084
8598,6088
8599,6092
8600,6096
8601,6100
8602,6104
8603,6108
8604,6112
8605,6116
8606,6120
8607,6124
8608,6128
8609,6132
8610,6136
8611,6140
8612,6144
8613,6148
8614,6152
8615,6156
8616,6065
8617,6069
8618,6073
8619,6077
8620,6081
8621,6085
8622,6089
8623,6093
8624,6097
8625,6101
8626,6105
8627,6109
8628,6113
8629,6117
8630,6121
8631,6125
8632,6129
8633,6133
8634,6137
8635,6141
8636,6145
8637,6149
8638,6153
8639,6157
8640,6066
8641,6070
8642,6074
8643,6078
8644,6082
8645,6086
8646,6090
8647,6094
8648,6098
8649,6102
8650,6106
8651,6110
8652,6114
8653,6118
8654,6122
8655,6126
8656,6130
8657,6134
8658,6138
8659,6142
8660,6146
8661,6150
8662,6154
8663,6158
8664,6067
8665,6071
8666,6075
8667,6079
8668,6083
8669,6087
8670,6091
8671,6095
8672,6099
8673,6103
8674,6107
8675,6111
8676,6115
8677,6119
8678,6123
8679,6127
8680,6131
8681,6135
8682,6139
8683,6143
8684,6147
8685,6151
8686,6155
8687,6159
8688,6068
8689,6072
8690,6076
8691,6080
8692,6084
8693,6088
8694,6092
8695,6096
8696,6100
8697,6104
8698,6108
8699,6112
8700,6116
8701,6120
8702,6124
8703,6128
8704,6132
8705,6136
8706,6140
8707,6144
8708,6148
8709,6152
8710,6156
8711,6160
8712,6069
8713,6073
8714,6077
8715,6081
8716,6085
8717,6089
8718,6093
8719,6097
8720,6101
8721,6105
8722,6109
8723,6113
8724,6117
8725,6121
8726,6125
8727,6129
8728,6133
8729,6137
8730,6141
8731,6145
8732,6149
8733,6153
8734,6157
8735,6161
8736,6070
8737,6074
8738,6078
8739,6082
8740,6086
8741,6090
8742,6094
8743,6098
8744,6102
8745,6106
8746,6110
8747,6114
8748,6118
8749,6122
8750,6126
8751,6130
8752,6134
8753,6138
8754,6142
8755,6146
8756,6150
8757,6154
8758,6158
8759,6162
8760,6021
8761,6025
8762,6029
8763,6033
8764,6037
8765,6041
8766,6045
8767,6049
8768,6053
8769,6057
8770,6061
8771,6065
8772,6069
8773,6073
8774,6077
8775,6081
8776,6085
8777,6089
8778,6093
8779,6097
8780,6101
8781,6105
8782,6109
8783,6113
8784,6022
8785,6026
8786,6030
8787,6034
8788,6038
8789,6042
8790,6046
8791,6050
8792,6054
8793,6058
8794,6062
8795,6066
8796,6070
8797,6074
8798,6078
8799,6082
8800,6086
8801,6090
8802,6094
8803,6098
8804,6102
8805,6106
8806,6110
8807,6114
8808,6023
8809,6027
8810,6031
8811,6035
8812,6039
8813,6043
8814,6047
8815,6051
8816,6055
8817,6059
8818,6063
8819,6067
8820,6071
8821,6075
8822,6079
8823,6083
8824,6087
8825,6091
8826,6095
8827,6099
8828,6103
8829,6107
8830,6111
8831,6115
8832,6024
8833,6028
8834,6032
8835,6036
8836,6040
8837,6044
8838,6048
8839,6052
8840,6056
8841,6060
8842,6064
8843,6068
8844,6072
8845,6076
8846,6080
8847,6084
8848,6088
8849,6092
8850,6096
8851,6100
8852,6104
8853,6108
8854,6112
8855,6116
8856,6025
8857,6029
8858,6033
8859,6037
8860,6041
8861,6045
8862,6049
8863,6053
8864,6057
8865,6061
8866,6065
8867,6069
8868,6073
8869,6077
8870,6081
8871,6085
8872,6089
8873,6093
8874,6097
8875,6101
8876,6105
8877,6109
8878,6113
8879,6117
8880,6026
8881,6030
8882,6034
8883,6038
8884,6042
8885,6046
8886,6050
8887,6054
8888,6058
8889,6062
8890,6066
8891,6070
8892,6074
8893,6078
8894,6082
8895,6086
8896,6090
8897,6094
8898,6098
8899,6102
8900,6106
8901,6110
8902,6114
8903,6118
8904,6027
8905,6031
8906,6035
8907,6039
8908,6043
8909,6047
8910,6051
8911,6055
8912,6059
8913,6063
8914,6067
8915,6071
8916,6075
8917,6079
8918,6083
8919,6087
8920,6091
8921,6095
8922,6099
8923,6103
8924,6107
8925,6111
8926,6115
8927,6119
8928,6028
8929,6032
8930,6036
8931,6040
8932,6044
8933,6048
8934,6052
8935,6056
8936,6060
8937,6064
8938,6068
8939,6072
8940,6076
8941,6080
8942,6084
8943,6088
8944,6092
8945,6096
8946,6100
8947,6104
8948,6108
8949,6112
8950,6116
8951,6120
8952,6029
8953,6033
8954,6037
8955,6041
8956,6045
8957,6049
8958,6053
8959,6057
8960,6061
8961,6065
8962,6069
8963,6073
8964,6077
8965,6081
8966,6085
8967,6089
8968,6093
8969,6097
8970,6101
8971,6105
8972,6109
8973,6113
8974,6117
8975,6121
8976,6030
8977,6034
8978,6038
8979,6042
8980,6046
8981,6050
8982,6054
8983,6058
8984,6062
8985,6066
8986,6070
8987,6074
8988,6078
8989,6082
8990,6086
8991,6090
8992,6094
8993,6098
8994,6102
8995,6106
8996,6110
8997,6114
8998,6118
8999,6122
9000,6031
9001,6035
9002,6039
9003,6043
9004,6047
9005,6051
9006,6055
9007,6059
9008,6063
9009,6067
9010,6071
9011,6075
9012,6079
9013,6083
9014,6087
9015,6091
9016,6095
9017,6099
9018,6103
9019,6107
9020,6111
9021,6115
9022,6119
9023,6123
9024,6032
9025,6036
9026,6040
9027,6044
9028,6048
9029,6052
9030,6056
9031,6060
9032,6064
9033,6068
9034,6072
9035,6076
9036,6080
9037,6084
9038,6088
9039,6092
9040,6096
9041,6100
9042,6104
9043,6108
9044,6112
9045,6116
9046,6120
9047,6124
9048,6033
9049,6037
9050,6041
9051,6045
9052,6049
9053,6053
9054,6057
9055,6061
9056,6065
9057,6069
9058,6073
9059,6077
9060,6081
9061,6085
9062,6089
9063,6093
9064,6097
9065,6101
9066,6105
9067,6109
9068,6113
9069,6117
9070,6121
9071,6125
9072,6034
9073,6038
9074,6042
9075,6046
9076,6050
9077,6054
9078,6058
9079,6062
9080,6066
9081,6070
9082,6074
9083,6078
9084,6082
9085,6086
9086,6090
9087,6094
9088,6098
9089,6102
9090,6106
9091,6110
9092,6114
9093,6118
9094,6122
9095,6126
9096,6035
9097,6039
9098,6043
9099,6047
9100,6051
9101,6055
9102,6059
9103,6063
9104,6067
9105,6071
9106,6075
9107,6079
9108,6083
9109,6087
9110,6091
9111,6095
9112,6099
9113,6103
9114,6107
9115,6111
9116,6115
9117,6119
9118,6123
9119,6127
9120,6036
9121,6040
9122,6044
9123,6048
9124,6052
9125,6056
9126,6060
9127,6064
9128,6068
9129,6072
9130,6076
9131,6080
9132,6084
9133,6088
9134,6092
9135,6096
9136,6100
9137,6104
9138,6108
9139,6112
9140,6116
9141,6120
